"plot_id"	"tree_id"	"plot.area.m2"	"T.yrs"	"d13.cm"	"h.m"
"2517"	10093341	2	391.30760448	18.8676	16.8	19.7
"2518"	10093341	28	391.30760448	18.8676	16.6	-999
"2519"	10093341	10	391.30760448	18.8676	15.5	-999
"2520"	10093341	7	391.30760448	18.8676	29.8	-999
"2521"	10093341	43	391.30760448	18.8676	29.5	-999
"2522"	10093341	26	391.30760448	18.8676	28.8	27
"2523"	10093341	6	391.30760448	18.8676	29.8	27.5
"2524"	10093341	39	391.30760448	18.8676	28.7	-999
"2525"	10093371	10	391.30760448	12.781	20.5	-999
"2526"	10093371	15	391.30760448	12.781	22.8	-999
"2527"	10093371	43	391.30760448	12.781	22.7	16
"2528"	10093371	33	391.30760448	12.781	28.3	18.3
"2529"	10093371	7	391.30760448	12.781	27.7	18.3
"2530"	10093371	19	391.30760448	12.781	27.6	16.1
"2531"	10093371	47	391.30760448	12.781	21.7	18.5
"2532"	10093371	45	391.30760448	12.781	26.7	-999
"2533"	10093371	17	391.30760448	12.781	26.7	-999
"2534"	10093371	39	391.30760448	12.781	20.1	15.8
"2535"	10093371	32	391.30760448	12.781	26.8	22.1
"2536"	10093371	46	391.30760448	12.781	23.8	-999
"2537"	10093371	13	391.30760448	12.781	23.8	-999
"2538"	10093371	41	391.30760448	12.781	23.7	-999
"2539"	10093371	48	391.30760448	12.781	23.3	-999
"2540"	10093371	5	391.30760448	12.781	23.2	17
"2541"	10093371	22	391.30760448	12.781	23	-999
"2542"	10093371	50	391.30760448	12.781	14.5	15.6
"2543"	10093371	3	391.30760448	12.781	10.3	8.4
"2544"	10093371	44	391.30760448	12.781	7.5	10.6
"2545"	10093371	40	391.30760448	12.781	19.8	-999
"2546"	10093371	49	391.30760448	12.781	19.7	-999
"2547"	10093371	42	391.30760448	12.781	19.7	-999
"2548"	10093371	23	391.30760448	12.781	19.5	-999
"2549"	10093371	1	391.30760448	12.781	19.4	12.9
"2550"	10093371	51	391.30760448	12.781	19.1	-999
"2551"	10093371	30	391.30760448	12.781	19	-999
"2552"	10093371	37	391.30760448	12.781	18.4	17.8
"2553"	10093371	20	391.30760448	12.781	17.5	17.4
"2554"	10093371	28	391.30760448	12.781	15.4	16.5
"2555"	10093371	6	391.30760448	12.781	5.8	-999
"2556"	10093371	31	391.30760448	12.781	25.7	18.2
"2557"	10093371	27	391.30760448	12.781	26.6	-999
"2558"	10093371	29	391.30760448	12.781	5.9	7.5
"2559"	10093371	36	391.30760448	12.781	24	18.6
"2560"	10093371	25	391.30760448	12.781	26	-999
"2561"	10093371	24	391.30760448	12.781	24.7	-999
"2562"	10093371	9	391.30760448	12.781	24	-999
"2563"	10093371	52	391.30760448	12.781	26.4	-999
"2564"	10093411	8	391.30760448	8.806	16.5	13
"2565"	10093411	29	391.30760448	8.806	21.8	-999
"2566"	10093411	28	391.30760448	8.806	21	-999
"2567"	10093411	25	391.30760448	8.806	17	14.1
"2568"	10093411	16	391.30760448	8.806	21.9	14.4
"2569"	10093411	17	391.30760448	8.806	20.5	-999
"2570"	10093411	12	391.30760448	8.806	15.8	13
"2571"	10093411	38	391.30760448	8.806	21	-999
"2572"	10093411	42	391.30760448	8.806	20.7	-999
"2573"	10093411	31	391.30760448	8.806	23.5	15
"2574"	10093411	46	391.30760448	8.806	23.5	14.4
"2575"	10093411	32	391.30760448	8.806	22	11.5
"2576"	10093411	51	391.30760448	8.806	22	15
"2577"	10093411	24	391.30760448	8.806	18.9	-999
"2578"	10093411	37	391.30760448	8.806	18.7	12.5
"2579"	10093411	45	391.30760448	8.806	18.5	-999
"2580"	10093411	14	391.30760448	8.806	18.1	-999
"2581"	10093411	26	391.30760448	8.806	17.5	-999
"2582"	10093411	23	391.30760448	8.806	7.8	-999
"2583"	10093411	34	391.30760448	8.806	7.3	7.8
"2584"	10093411	19	391.30760448	8.806	6	7.1
"2585"	10093411	22	391.30760448	8.806	15.7	-999
"2586"	10093411	13	391.30760448	8.806	15.2	-999
"2587"	10093411	36	391.30760448	8.806	14	9.4
"2588"	10093411	5	391.30760448	8.806	12.8	11.3
"2589"	10093411	10	391.30760448	8.806	12.7	-999
"2590"	10093411	43	391.30760448	8.806	12	-999
"2591"	10093411	39	391.30760448	8.806	11.9	-999
"2592"	10093411	40	391.30760448	8.806	11.4	-999
"2593"	10093411	49	391.30760448	8.806	11	-999
"2594"	10093411	4	391.30760448	8.806	8.4	-999
"2595"	10093411	47	391.30760448	8.806	20	-999
"2596"	10093411	52	391.30760448	8.806	20	12.6
"2597"	10093411	9	391.30760448	8.806	20.4	-999
"2598"	10093411	44	391.30760448	8.806	20.4	-999
"2599"	10093411	33	391.30760448	8.806	19.7	-999
"2600"	10093411	6	391.30760448	8.806	19.8	13.4
"2601"	10093411	21	391.30760448	8.806	19.7	-999
"2602"	10093431	5	391.30760448	11.864	18	-999
"2603"	10093431	44	391.30760448	11.864	18	14.4
"2604"	10093431	24	391.30760448	11.864	26	16.4
"2605"	10093431	49	391.30760448	11.864	25.6	-999
"2606"	10093431	35	391.30760448	11.864	25.4	-999
"2607"	10093431	10	391.30760448	11.864	25	15
"2608"	10093431	42	391.30760448	11.864	25	-999
"2609"	10093431	45	391.30760448	11.864	25	-999
"2610"	10093431	29	391.30760448	11.864	17.1	16.1
"2611"	10093431	30	391.30760448	11.864	32.4	18.1
"2612"	10093431	21	391.30760448	11.864	30	18.9
"2613"	10093431	7	391.30760448	11.864	29.4	15.6
"2614"	10093431	16	391.30760448	11.864	28.4	20.6
"2615"	10093431	2	391.30760448	11.864	27.2	17
"2616"	10093431	6	391.30760448	11.864	27.2	-999
"2617"	10093431	20	391.30760448	11.864	21	18
"2618"	10093431	52	391.30760448	11.864	19.8	-999
"2619"	10093431	4	391.30760448	11.864	19.7	16
"2620"	10093431	34	391.30760448	11.864	19.3	-999
"2621"	10093431	18	391.30760448	11.864	19	-999
"2622"	10093431	51	391.30760448	11.864	24.6	17.8
"2623"	10093431	15	391.30760448	11.864	16	16
"2624"	10093431	22	391.30760448	11.864	15.5	-999
"2625"	10093431	32	391.30760448	11.864	24.7	-999
"2626"	10093431	48	391.30760448	11.864	15	-999
"2627"	10093431	50	391.30760448	11.864	14.7	15.6
"2628"	10093431	23	391.30760448	11.864	8.8	-999
"2629"	10093431	9	391.30760448	11.864	15	14.2
"2630"	10093431	3	391.30760448	11.864	23.3	17.3
"2631"	10093431	17	391.30760448	11.864	21.9	-999
"2632"	10093431	38	391.30760448	11.864	24.2	-999
"2633"	10093431	14	391.30760448	11.864	24.1	-999
"2634"	10093441	6	391.30760448	11.864	12.3	15.8
"2635"	10093441	44	391.30760448	11.864	11	11
"2636"	10093441	16	391.30760448	11.864	26	-999
"2637"	10093441	9	391.30760448	11.864	28.7	18.9
"2638"	10093441	30	391.30760448	11.864	26.5	18
"2639"	10093441	52	391.30760448	11.864	26.1	-999
"2640"	10093441	5	391.30760448	11.864	26.1	18.1
"2641"	10093441	13	391.30760448	11.864	23.1	16.5
"2642"	10093441	51	391.30760448	11.864	26	18.3
"2643"	10093441	27	391.30760448	11.864	25.7	-999
"2644"	10093441	14	391.30760448	11.864	24	-999
"2645"	10093441	49	391.30760448	11.864	24	-999
"2646"	10093441	35	391.30760448	11.864	23.7	-999
"2647"	10093441	36	391.30760448	11.864	23.6	-999
"2648"	10093441	42	391.30760448	11.864	23.5	-999
"2649"	10093441	39	391.30760448	11.864	23.3	-999
"2650"	10093441	46	391.30760448	11.864	24.8	18.9
"2651"	10093441	19	391.30760448	11.864	24.3	-999
"2652"	10093441	33	391.30760448	11.864	22.7	19
"2653"	10093441	2	391.30760448	11.864	25	17.9
"2654"	10093441	31	391.30760448	11.864	20	17.8
"2655"	10093441	4	391.30760448	11.864	19.5	-999
"2656"	10093441	24	391.30760448	11.864	24.1	-999
"2657"	10093441	18	391.30760448	11.864	20.3	-999
"2658"	10093441	23	391.30760448	11.864	15	14.7
"2659"	10093441	29	391.30760448	11.864	21.9	15.9
"2660"	10093441	37	391.30760448	11.864	19.4	-999
"2661"	10093441	47	391.30760448	11.864	17.2	18.8
"2662"	10093441	15	391.30760448	11.864	22	-999
"2663"	10093441	26	391.30760448	11.864	20.5	-999
"2664"	10093441	32	391.30760448	11.864	21.7	-999
"2665"	10093441	40	391.30760448	11.864	21.6	-999
"2666"	10093441	38	391.30760448	11.864	21.3	-999
"2667"	10101081	38	391.30760448	9.819	23.2	13.8
"2668"	10101081	28	391.30760448	9.819	10.6	11.4
"2669"	10101081	40	391.30760448	9.819	22.4	12.9
"2670"	10101081	51	391.30760448	9.819	30	18.1
"2671"	10101081	29	391.30760448	9.819	11	-999
"2672"	10101081	34	391.30760448	9.819	20.7	15
"2673"	10101081	25	391.30760448	9.819	19.7	-999
"2674"	10101081	8	391.30760448	9.819	19.6	-999
"2675"	10101081	5	391.30760448	9.819	19.5	14.4
"2676"	10101081	22	391.30760448	9.819	19.2	-999
"2677"	10101081	42	391.30760448	9.819	19.1	-999
"2678"	10101081	30	391.30760448	9.819	7.4	8.9
"2679"	10101081	19	391.30760448	9.819	7.2	-999
"2680"	10101081	31	391.30760448	9.819	22	16.5
"2681"	10101081	33	391.30760448	9.819	21.4	-999
"2682"	10101081	3	391.30760448	9.819	21	14.5
"2683"	10101081	10	391.30760448	9.819	21	-999
"2684"	10101081	27	391.30760448	9.819	20.8	-999
"2685"	10101081	15	391.30760448	9.819	17.4	13.8
"2686"	10101081	39	391.30760448	9.819	17.3	-999
"2687"	10101081	50	391.30760448	9.819	17	-999
"2688"	10101081	37	391.30760448	9.819	16.6	13.9
"2689"	10101081	12	391.30760448	9.819	16.3	-999
"2690"	10101081	16	391.30760448	9.819	16	-999
"2691"	10101081	9	391.30760448	9.819	18.8	-999
"2692"	10101081	48	391.30760448	9.819	18.8	-999
"2693"	10101081	35	391.30760448	9.819	18.8	-999
"2694"	10101081	41	391.30760448	9.819	18.8	-999
"2695"	10101081	47	391.30760448	9.819	18.5	15.8
"2696"	10101081	23	391.30760448	9.819	18.4	-999
"2697"	10101081	49	391.30760448	9.819	17.9	-999
"2698"	10101081	44	391.30760448	9.819	12.5	10.1
"2699"	10101081	14	391.30760448	9.819	12	-999
"2700"	10101081	6	391.30760448	9.819	11.5	10.5
"2701"	10101081	13	391.30760448	9.819	11.3	-999
"2702"	10101081	24	391.30760448	9.819	11	-999
"2703"	10101081	4	391.30760448	9.819	6.3	6.5
"2704"	10101081	32	391.30760448	9.819	14.3	13.1
"2705"	10101081	7	391.30760448	9.819	15.7	12.8
"2706"	10101081	20	391.30760448	9.819	14.5	-999
"2707"	10101081	11	391.30760448	9.819	13	14.4
"2708"	10101081	17	391.30760448	9.819	14.4	-999
"2709"	10101081	43	391.30760448	9.819	13.6	-999
"2710"	10101081	36	391.30760448	9.819	13.3	-999
"2711"	10102621	52	391.30760448	12.8417	20	-999
"2712"	10102621	39	391.30760448	12.8417	19.8	17.2
"2713"	10102621	47	391.30760448	12.8417	26.7	-999
"2714"	10102621	19	391.30760448	12.8417	26.7	18.2
"2715"	10102621	20	391.30760448	12.8417	26.5	-999
"2716"	10102621	29	391.30760448	12.8417	27.1	17.8
"2717"	10102621	44	391.30760448	12.8417	26.2	-999
"2718"	10102621	12	391.30760448	12.8417	19.5	-999
"2719"	10102621	28	391.30760448	12.8417	19.5	-999
"2720"	10102621	6	391.30760448	12.8417	26.2	-999
"2721"	10102621	5	391.30760448	12.8417	31.8	-999
"2722"	10102621	36	391.30760448	12.8417	28.5	20
"2723"	10102621	11	391.30760448	12.8417	28.2	19.6
"2724"	10102621	7	391.30760448	12.8417	27.5	19.9
"2725"	10102621	42	391.30760448	12.8417	24	-999
"2726"	10102621	25	391.30760448	12.8417	23.5	-999
"2727"	10102621	30	391.30760448	12.8417	23.5	-999
"2728"	10102621	24	391.30760448	12.8417	23.3	-999
"2729"	10102621	40	391.30760448	12.8417	23	20.3
"2730"	10102621	26	391.30760448	12.8417	22.9	18
"2731"	10102621	45	391.30760448	12.8417	26	-999
"2732"	10102621	37	391.30760448	12.8417	25.7	19.6
"2733"	10102621	8	391.30760448	12.8417	25.2	-999
"2734"	10102621	13	391.30760448	12.8417	25.2	-999
"2735"	10102621	2	391.30760448	12.8417	24.4	19.9
"2736"	10102621	14	391.30760448	12.8417	24.4	-999
"2737"	10102621	33	391.30760448	12.8417	24	-999
"2738"	10102621	51	391.30760448	12.8417	20.6	-999
"2739"	10102621	17	391.30760448	12.8417	20.2	-999
"2740"	10102621	15	391.30760448	12.8417	20.2	-999
"2741"	10102621	32	391.30760448	12.8417	20.1	-999
"2742"	10102621	22	391.30760448	12.8417	20	-999
"2743"	10102621	27	391.30760448	12.8417	21.6	-999
"2744"	10102621	34	391.30760448	12.8417	19.5	-999
"2745"	10102621	35	391.30760448	12.8417	19.4	-999
"2746"	10102621	31	391.30760448	12.8417	22.2	-999
"2747"	10102621	50	391.30760448	12.8417	18	16.5
"2748"	10102621	4	391.30760448	12.8417	16.4	17.6
"2749"	10102621	21	391.30760448	12.8417	12.5	13.7
"2750"	10102621	16	391.30760448	12.8417	19	-999
"2751"	10102621	48	391.30760448	12.8417	21	19.5
"2752"	10102621	3	391.30760448	12.8417	20.7	18.3
"2753"	10102621	18	391.30760448	12.8417	21.5	-999
"2754"	10102621	10	391.30760448	12.8417	21	-999
"2755"	10102681	44	391.30760448	15.785	21.2	20
"2756"	10102681	3	391.30760448	15.785	20.5	20
"2757"	10102681	29	391.30760448	15.785	20	21
"2758"	10102681	49	391.30760448	15.785	34.7	25
"2759"	10102681	50	391.30760448	15.785	33.7	25
"2760"	10102681	48	391.30760448	15.785	30.6	22
"2761"	10102681	42	391.30760448	15.785	28.5	25
"2762"	10102681	32	391.30760448	15.785	28.3	22
"2763"	10102681	24	391.30760448	15.785	19.7	26
"2764"	10102681	47	391.30760448	15.785	18.9	20
"2765"	10102681	33	391.30760448	15.785	26.5	22
"2766"	10102681	51	391.30760448	15.785	26	24
"2767"	10102681	15	391.30760448	15.785	26	22
"2768"	10102681	16	391.30760448	15.785	25.5	23
"2769"	10102681	28	391.30760448	15.785	25.5	21.5
"2770"	10102681	52	391.30760448	15.785	25.2	21
"2771"	10102681	6	391.30760448	15.785	25	21
"2772"	10102681	38	391.30760448	15.785	28.3	22
"2773"	10102681	30	391.30760448	15.785	28.1	22
"2774"	10102681	13	391.30760448	15.785	27.7	24
"2775"	10102681	41	391.30760448	15.785	27.5	23
"2776"	10102681	12	391.30760448	15.785	26.7	21
"2777"	10102681	8	391.30760448	15.785	26.5	19
"2778"	10102681	19	391.30760448	15.785	22.8	19.5
"2779"	10102681	20	391.30760448	15.785	22.7	21
"2780"	10102681	43	391.30760448	15.785	21.9	22
"2781"	10102681	46	391.30760448	15.785	21.9	22
"2782"	10102681	22	391.30760448	15.785	21.5	23
"2783"	10102681	9	391.30760448	15.785	21.2	21
"2784"	10102681	23	391.30760448	15.785	17.7	21
"2785"	10102681	36	391.30760448	15.785	17.2	-999
"2786"	10102681	25	391.30760448	15.785	25	25.5
"2787"	10102681	27	391.30760448	15.785	24.4	24
"2788"	10102681	14	391.30760448	15.785	10.2	16
"2789"	10102681	31	391.30760448	15.785	22.8	24
"2790"	10102681	37	391.30760448	15.785	17	18.5
"2791"	10102681	11	391.30760448	15.785	15.3	19.5
"2792"	10102681	39	391.30760448	15.785	23.3	22
"2793"	10102681	21	391.30760448	15.785	24.2	18.5
"2794"	10102681	18	391.30760448	15.785	24	22
"2795"	10102681	35	391.30760448	15.785	24	20
"2796"	10102681	4	391.30760448	15.785	23	19
"2797"	10102791	25	391.30760448	15.8197	22.3	23
"2798"	10102791	34	391.30760448	15.8197	31	24
"2799"	10102791	31	391.30760448	15.8197	30.5	21
"2800"	10102791	47	391.30760448	15.8197	30	23.5
"2801"	10102791	49	391.30760448	15.8197	21.7	20
"2802"	10102791	46	391.30760448	15.8197	28.8	23.5
"2803"	10102791	5	391.30760448	15.8197	19.9	20.5
"2804"	10102791	13	391.30760448	15.8197	19.6	-999
"2805"	10102791	51	391.30760448	15.8197	29.5	21.5
"2806"	10102791	10	391.30760448	15.8197	32	22
"2807"	10102791	42	391.30760448	15.8197	27.2	23
"2808"	10102791	18	391.30760448	15.8197	27	25
"2809"	10102791	33	391.30760448	15.8197	27	21
"2810"	10102791	30	391.30760448	15.8197	26.2	23
"2811"	10102791	6	391.30760448	15.8197	26	23
"2812"	10102791	32	391.30760448	15.8197	28.6	23
"2813"	10102791	3	391.30760448	15.8197	28.5	22.5
"2814"	10102791	29	391.30760448	15.8197	28.1	23
"2815"	10102791	26	391.30760448	15.8197	28	25
"2816"	10102791	27	391.30760448	15.8197	28	23
"2817"	10102791	43	391.30760448	15.8197	27.8	20
"2818"	10102791	48	391.30760448	15.8197	27.5	20
"2819"	10102791	14	391.30760448	15.8197	27.2	22
"2820"	10102791	7	391.30760448	15.8197	23.5	21
"2821"	10102791	17	391.30760448	15.8197	23.2	22.5
"2822"	10102791	11	391.30760448	15.8197	23	25
"2823"	10102791	52	391.30760448	15.8197	23	21.5
"2824"	10102791	23	391.30760448	15.8197	19.2	16
"2825"	10102791	12	391.30760448	15.8197	19	21.5
"2826"	10102791	40	391.30760448	15.8197	25.8	22
"2827"	10102791	50	391.30760448	15.8197	25.4	21.5
"2828"	10102791	1	391.30760448	15.8197	17.4	21
"2829"	10102791	19	391.30760448	15.8197	17	17
"2830"	10102791	16	391.30760448	15.8197	19	17
"2831"	10102791	2	391.30760448	15.8197	17.5	22.5
"2832"	10102791	4	391.30760448	15.8197	16	21
"2833"	10102791	24	391.30760448	15.8197	25	22.5
"2834"	10102791	20	391.30760448	15.8197	17	19.5
"2835"	10102791	41	391.30760448	15.8197	17	21
"2836"	10102791	21	391.30760448	15.8197	24.7	21.5
"2837"	10102791	28	391.30760448	15.8197	24	22
"2838"	10102791	45	391.30760448	15.8197	25	22.5
"2839"	10102791	9	391.30760448	15.8197	24.7	26
"2840"	10102791	8	391.30760448	15.8197	23.8	23
"2841"	10102821	43	391.30760448	12.808	22.1	17.8
"2842"	10102821	3	391.30760448	12.808	22	-999
"2843"	10102821	40	391.30760448	12.808	21.6	16
"2844"	10102821	17	391.30760448	12.808	20.5	-999
"2845"	10102821	15	391.30760448	12.808	33.8	18
"2846"	10102821	20	391.30760448	12.808	31.7	21
"2847"	10102821	5	391.30760448	12.808	27.4	17.9
"2848"	10102821	30	391.30760448	12.808	26.9	-999
"2849"	10102821	41	391.30760448	12.808	26.6	-999
"2850"	10102821	46	391.30760448	12.808	26.6	17.8
"2851"	10102821	14	391.30760448	12.808	26.5	-999
"2852"	10102821	11	391.30760448	12.808	31.3	18.5
"2853"	10102821	1	391.30760448	12.808	30.5	-999
"2854"	10102821	31	391.30760448	12.808	30.5	17.5
"2855"	10102821	19	391.30760448	12.808	30.2	-999
"2856"	10102821	28	391.30760448	12.808	28.4	19.5
"2857"	10102821	18	391.30760448	12.808	28.2	-999
"2858"	10102821	27	391.30760448	12.808	27.8	-999
"2859"	10102821	51	391.30760448	12.808	27.8	-999
"2860"	10102821	34	391.30760448	12.808	24.8	18.4
"2861"	10102821	32	391.30760448	12.808	24.2	-999
"2862"	10102821	2	391.30760448	12.808	23.6	19
"2863"	10102821	36	391.30760448	12.808	23.5	-999
"2864"	10102821	37	391.30760448	12.808	26.4	-999
"2865"	10102821	38	391.30760448	12.808	20.5	-999
"2866"	10102821	45	391.30760448	12.808	20	-999
"2867"	10102821	50	391.30760448	12.808	20	16.4
"2868"	10102821	35	391.30760448	12.808	18.8	17.4
"2869"	10102821	6	391.30760448	12.808	15.8	16.6
"2870"	10102821	44	391.30760448	12.808	26.4	-999
"2871"	10102821	21	391.30760448	12.808	25.5	-999
"2872"	10102821	25	391.30760448	12.808	25.5	-999
"2873"	10102821	16	391.30760448	12.808	25.4	-999
"2874"	10102821	4	391.30760448	12.808	25.2	18
"2875"	10102881	32	391.30760448	12.794	17.6	-999
"2876"	10102881	30	391.30760448	12.794	19.4	-999
"2877"	10102881	25	391.30760448	12.794	18.3	17.8
"2878"	10102881	36	391.30760448	12.794	18	-999
"2879"	10102881	15	391.30760448	12.794	13.7	-999
"2880"	10102881	9	391.30760448	12.794	13	-999
"2881"	10102881	51	391.30760448	12.794	12.8	16.8
"2882"	10102881	20	391.30760448	12.794	13.8	12.7
"2883"	10102881	50	391.30760448	12.794	24.5	-999
"2884"	10102881	13	391.30760448	12.794	24.4	17.9
"2885"	10102881	44	391.30760448	12.794	17.5	18.8
"2886"	10102881	19	391.30760448	12.794	24.8	-999
"2887"	10102881	42	391.30760448	12.794	22.5	-999
"2888"	10102881	23	391.30760448	12.794	22.4	-999
"2889"	10102881	52	391.30760448	12.794	22.4	-999
"2890"	10102881	3	391.30760448	12.794	22.3	17.6
"2891"	10102881	11	391.30760448	12.794	22.3	-999
"2892"	10102881	24	391.30760448	12.794	22.2	-999
"2893"	10102881	26	391.30760448	12.794	22.2	-999
"2894"	10102881	31	391.30760448	12.794	23.7	-999
"2895"	10102881	43	391.30760448	12.794	23.3	-999
"2896"	10102881	49	391.30760448	12.794	23.3	17.8
"2897"	10102881	5	391.30760448	12.794	23.2	-999
"2898"	10102881	2	391.30760448	12.794	23.1	-999
"2899"	10102881	38	391.30760448	12.794	22.5	-999
"2900"	10102881	14	391.30760448	12.794	20.6	-999
"2901"	10102881	48	391.30760448	12.794	20.4	-999
"2902"	10102881	47	391.30760448	12.794	20.1	-999
"2903"	10102881	46	391.30760448	12.794	19.8	18.9
"2904"	10102881	10	391.30760448	12.794	19.5	-999
"2905"	10102881	28	391.30760448	12.794	19.4	-999
"2906"	10102881	35	391.30760448	12.794	15.9	17.4
"2907"	10102881	29	391.30760448	12.794	15.6	-999
"2908"	10102881	45	391.30760448	12.794	22	-999
"2909"	10102881	33	391.30760448	12.794	17	-999
"2910"	10102881	34	391.30760448	12.794	26	19.3
"2911"	10102881	37	391.30760448	12.794	25.7	18.5
"2912"	10102881	40	391.30760448	12.794	14.7	-999
"2913"	10102881	8	391.30760448	12.794	14.7	16
"2914"	10102881	16	391.30760448	12.794	21.7	-999
"2915"	10102881	21	391.30760448	12.794	21.7	-999
"2916"	10102881	1	391.30760448	12.794	25.5	17.1
"2917"	10102881	7	391.30760448	12.794	25	19.6
"2918"	10102881	12	391.30760448	12.794	21	-999
"2919"	10102881	4	391.30760448	12.794	20.6	16.6
"2920"	10102881	22	391.30760448	12.794	21.5	-999
"2921"	10102881	39	391.30760448	12.794	21.3	18.9
"2922"	10102921	35	391.30760448	9.839	17.5	11.9
"2923"	10102921	18	391.30760448	9.839	17	-999
"2924"	10102921	39	391.30760448	9.839	25.6	13.8
"2925"	10102921	15	391.30760448	9.839	16.2	12.9
"2926"	10102921	17	391.30760448	9.839	27.5	16
"2927"	10102921	14	391.30760448	9.839	26	13.1
"2928"	10102921	46	391.30760448	9.839	21	-999
"2929"	10102921	25	391.30760448	9.839	20.5	12.8
"2930"	10102921	33	391.30760448	9.839	20.5	-999
"2931"	10102921	36	391.30760448	9.839	20.1	-999
"2932"	10102921	31	391.30760448	9.839	20	-999
"2933"	10102921	10	391.30760448	9.839	19.9	-999
"2934"	10102921	26	391.30760448	9.839	25.2	11.8
"2935"	10102921	9	391.30760448	9.839	24	13.7
"2936"	10102921	32	391.30760448	9.839	23.2	14.2
"2937"	10102921	34	391.30760448	9.839	22.8	12.9
"2938"	10102921	42	391.30760448	9.839	22.6	-999
"2939"	10102921	7	391.30760448	9.839	21.6	-999
"2940"	10102921	50	391.30760448	9.839	21.3	13.6
"2941"	10102921	37	391.30760448	9.839	19	-999
"2942"	10102921	43	391.30760448	9.839	18.7	-999
"2943"	10102921	3	391.30760448	9.839	18.5	11
"2944"	10102921	24	391.30760448	9.839	18.5	-999
"2945"	10102921	20	391.30760448	9.839	18	-999
"2946"	10102921	22	391.30760448	9.839	16	-999
"2947"	10102921	29	391.30760448	9.839	15.8	10.1
"2948"	10102921	2	391.30760448	9.839	19.4	-999
"2949"	10102921	41	391.30760448	9.839	16.2	-999
"2950"	10102921	23	391.30760448	9.839	19	-999
"2951"	10102921	8	391.30760448	9.839	19.3	-999
"2952"	10102921	16	391.30760448	9.839	15.4	-999
"2953"	10102921	30	391.30760448	9.839	19.2	-999
"2954"	10102921	19	391.30760448	9.839	19.4	-999
"2955"	10102921	51	391.30760448	9.839	19.3	10
"2956"	10102921	28	391.30760448	9.839	19.2	-999
"2957"	21002081	40	391.30760448	18.7404	31.4	-999
"2958"	21002081	4	391.30760448	18.7404	31.5	-999
"2959"	21002081	16	391.30760448	18.7404	34.3	25.5
"2960"	21002081	25	391.30760448	18.7404	33.7	24.5
"2961"	21002081	34	391.30760448	18.7404	32.6	-999
"2962"	21002081	47	391.30760448	18.7404	31.7	23.8
"2963"	21002081	42	391.30760448	18.7404	35.2	26
"2964"	21002081	13	391.30760448	18.7404	24	21.8
"2965"	21002081	45	391.30760448	18.7404	31.1	-999
"2966"	21002081	22	391.30760448	18.7404	43.2	25
"2967"	21002081	2	391.30760448	18.7404	31	24
"2968"	21002081	12	391.30760448	18.7404	30.5	-999
"2969"	21002081	35	391.30760448	18.7404	21.2	-999
"2970"	21002081	5	391.30760448	18.7404	28.7	23.5
"2971"	21002081	31	391.30760448	18.7404	28.4	-999
"2972"	21002081	19	391.30760448	18.7404	25.4	24
"2973"	21002081	9	391.30760448	18.7404	30.4	24.6
"2974"	21002091	21	391.30760448	21.799	36.2	27
"2975"	21002091	47	391.30760448	21.799	25.6	26.3
"2976"	21002091	28	391.30760448	21.799	22	23.8
"2977"	21002091	6	391.30760448	21.799	34	24.7
"2978"	21002091	37	391.30760448	21.799	21.8	23
"2979"	21002091	52	391.30760448	21.799	36.2	25.5
"2980"	21002091	13	391.30760448	21.799	35.6	27
"2981"	21002091	49	391.30760448	21.799	33.1	-999
"2982"	21002091	27	391.30760448	21.799	32.9	-999
"2983"	21002091	43	391.30760448	21.799	32.4	26
"2984"	21002091	33	391.30760448	21.799	30.9	25
"2985"	21002091	26	391.30760448	21.799	27.7	25.5
"2986"	21002091	18	391.30760448	21.799	33.7	26.5
"2987"	21002091	29	391.30760448	21.799	33.7	-999
"2988"	21002091	3	391.30760448	21.799	33.5	25.5
"2989"	21002091	35	391.30760448	21.799	33.8	-999
"2990"	21002091	15	391.30760448	21.799	33.1	-999
"2991"	21002091	39	391.30760448	21.799	33.4	-999
"3145"	21022181	25	391.30760448	17.822	30.7	-999
"3146"	21022181	35	391.30760448	17.822	29.7	24.8
"3147"	21022181	52	391.30760448	17.822	31.1	-999
"3148"	21022181	9	391.30760448	17.822	26.7	-999
"3149"	21022181	37	391.30760448	17.822	26.6	23
"3150"	21022181	44	391.30760448	17.822	25.4	-999
"3151"	21022181	6	391.30760448	17.822	25.3	24.5
"3152"	21022181	11	391.30760448	17.822	23.8	-999
"3153"	21022181	2	391.30760448	17.822	23.6	24
"3154"	21022181	46	391.30760448	17.822	23.3	-999
"3155"	21022181	31	391.30760448	17.822	29.6	-999
"3156"	21022181	50	391.30760448	17.822	28.4	-999
"3157"	21022181	16	391.30760448	17.822	28.3	24
"3158"	21022181	45	391.30760448	17.822	27.8	-999
"3159"	21022181	17	391.30760448	17.822	27.6	23.5
"3160"	21022181	33	391.30760448	17.822	27.6	-999
"3161"	21022181	7	391.30760448	17.822	36.3	26.3
"3162"	21022181	48	391.30760448	17.822	35.2	25.5
"3163"	21022181	41	391.30760448	17.822	33.8	23.5
"3164"	21022181	14	391.30760448	17.822	32.5	25.1
"3165"	21022181	30	391.30760448	17.822	32	-999
"3166"	21022181	27	391.30760448	17.822	31.9	23
"3167"	21022181	18	391.30760448	17.822	19.1	20
"3168"	21022181	34	391.30760448	17.822	22.6	24.5
"3169"	21022181	13	391.30760448	17.822	22.2	-999
